id,name
23670,Great Britain. Parliament
23671,Great Britain. Parliament -- History
23672,"Humorous stories, French"
23673,Armistice Day -- Great Britain
23674,War memorials -- Great Britain
23675,"World War, 1914-1918 -- Monuments -- Great Britain"
23676,"Hawthorne, Nathaniel, 1804-1864 -- Correspondence"
23677,"Hawthorne, Sophia Peabody, 1809-1871 -- Correspondence"
23678,"Novelists, American -- 19th century -- Correspondence"
23679,"Haarlem (Netherlands) -- Siege, 1572-1573"
23680,Maroons
23681,"Seminole War, 2nd, 1835-1842"
23682,Consciousness -- Religious aspects -- Hinduism
23683,Swords -- Collectors and collecting -- Catalogs
23684,Swords -- Japan -- Catalogs
23685,Yamanaka & Company -- Catalogs
23686,Pistols
23687,Cruelty
23688,Future punishment
23689,"Art, Spanish -- Spain -- Alava (Province) -- Catalogs"
23690,Monuments -- Spain -- Alava (Province) -- Catalogs
23691,American literature -- Wisconsin
23692,Wisconsin -- Literary collections
23693,Windsor Castle
23694,Children -- United States -- Juvenile fiction
23695,Mythology -- Juvenile fiction
23696,"Telepathy -- Handbooks, manuals, etc."
23697,Ido
23698,Southern States -- Social life and customs -- To 1775
23699,Upper class -- Southern States
23700,"Cinematography -- Handbooks, manuals, etc."
23701,Motion picture industry
23702,"Art, Medieval"
23703,History -- Periodicals
23704,"Egypt -- History -- Tawfīq, 1879-1892"
23705,Egypt -- Politics and government -- 1882-1952
23706,Body snatching -- Scotland
23707,"Burke, William, 1792-1829 -- Trials, litigation, etc."
23708,Grave robbing -- Scotland
23709,"Hare, William, 1792?-1870? -- Trials, litigation, etc."
23710,Puppet plays
23711,Target practice
23712,Mondego River (Portugal)
23713,Istanbul (Turkey)
23714,Frontier and pioneer life -- Pennsylvania -- Juniata River Valley
23715,Indians of North America -- Pennsylvania -- Juniata River Valley
23716,Juniata River Valley (Pa.) -- Genealogy
23717,Juniata River Valley (Pa.) -- History
23718,Collectors and collecting -- England -- Biography
23719,"Hazlitt, William Carew, 1834-1913"
23720,Trees -- Michigan
23721,Generals -- Great Britain
23722,"World War, 1914-1918 -- Biography"
23723,Admirals -- Great Britain
23724,"Eden, Emily, 1797-1869 -- Correspondence"
23725,Paper bag cooking
23726,"Lagerlöf, Selma, 1858-1940 -- Translations into English"
23727,Socinianism -- Early works to 1800
23728,Westmorland (England) -- Fiction
23729,"Armory Show (1913 : New York, N.Y.)"
23730,"Art, Modern -- 20th century -- Humor"
23731,Cubism -- Humor
23732,Fortification -- France -- History
23733,Fortification -- History
23734,Siege warfare -- History
23735,Lake District (England) -- Pictorial works
23736,Lake District (England) -- Literary collections
23737,"South African War, 1899-1902 -- Medical care"
23738,Sugar trade -- Fiction
23739,Secret service -- Great Britain
23740,"World War, 1914-1918 -- Secret service -- Great Britain"
23741,Post offices -- Fiction
23742,Spain -- Colonies -- Administration
23743,Breeding -- Juvenile fiction
23744,Dog shows -- Juvenile fiction
23745,"Rasputin, Grigorii Efimovich, 1869-1916"
23746,Spies
23747,Airplanes -- Fiction
23748,Grocers -- Fiction
23749,Carthage (Extinct city) -- Fiction
23750,Corinth (Greece) -- Fiction
23751,Athens (Greece) -- Fiction
23752,Literary calendars
23753,"Quotations, American"
23754,"Southern States -- Quotations, maxims, etc."
23755,"Great Britain -- History -- Lancaster and York, 1399-1485 -- Biography"
23756,"Humphrey, Duke of Gloucester, 1391-1447"
23757,"Evans, Christmas, 1766-1838"
23758,Alabama -- Biography
23759,Alabama -- History
23760,"Hamilton, Ian, Sir, 1853-1947"
23761,India -- History -- 18th century -- Juvenile fiction
23762,Local history -- Oregon -- Periodicals
23763,Oregon -- History -- Periodicals
23764,Russia -- Civilization
23765,"Addison, Joseph, 1672-1719"
23766,Physiognomy
23767,Literature and society -- United States -- History -- 19th century
23768,Political fiction -- Sources
23769,"Stowe, Harriet Beecher, 1811-1896. Uncle Tom's cabin -- Sources"
23770,Religious education -- Teaching methods
23771,Visual education
23772,Sisters -- Great Britain -- Biography
23773,"Wordsworth, Dorothy, 1771-1855"
23774,"Wordsworth, William, 1770-1850 -- Family"
23775,Selling -- Psychological aspects
23776,"Bunker Hill, Battle of, Boston, Mass., 1775 -- Juvenile fiction"
23777,"Sempach, Battle of, Switzerland, 1386 -- Fiction"
23778,Bible -- Appreciation
23779,Values -- Juvenile fiction
23780,Saint Louis (Mo.) -- History -- Juvenile fiction
23781,Armor -- Scotland -- History
23782,Weapons -- Scotland -- History
23783,Confederate States of America. Army. Georgia Artillery. Howell's Battery
23784,Confederate States of America. Army. Georgia Artillery. Martin's Battery
23785,"Confederate States of America. Army. Georgia Infantry Regiment, 1st (1861-1862)"
23786,Church of Ireland -- Clergy -- Biography
23787,"Satire, English -- Ireland -- History and criticism"
23788,Inventions -- History -- 19th century
23789,Bisayan languages -- Conversation and phrase books
23790,"Bisayan languages -- Glossaries, vocabularies, etc."
23791,Psychiatric hospitals -- Fiction
23792,Leadwork
23793,Curiosities and wonders
23794,DeKalb County (Ga.) -- Biography
23795,"Gay, Mary Ann Harris, 1827-"
23796,Women -- Georgia -- Atlanta -- Biography
23797,"Crusades -- First, 1096-1099 -- Fiction"
23798,Birds -- Eggs
23799,Art -- Italy -- Catania
23800,Catania (Italy) -- Description and travel
23801,Paranoia -- Fiction
23802,Arno River Valley (Italy) -- Description and travel
23803,Mounds -- United States
23804,Acting -- Juvenile fiction
23805,Buffalo (N.Y.) -- Description and travel -- Juvenile fiction
23806,Church and social problems
23807,Cupeño Indians -- California -- Pala
23808,Franciscans -- California -- Pala -- History
23809,Luiseño Indians -- California -- Pala
23810,Mission San Antonio de Pala
23811,Pala (Calif.) -- History
23812,Spanish mission buildings -- California -- Pala -- History
23813,Jerusalem -- Antiquities
23814,Asteroids
23815,Bible. Deuteronomy -- Commentaries
23816,Argentine literature
23817,French language -- Onomatopoeic words -- Dictionaries
23818,Women -- Japan -- Fiction
23819,"Burne-Jones, Edward Coley, 1833-1898"
23820,Hungarian literature
23821,Bar Harbor (Me.) -- Fiction
23822,Natural history -- Spain
23823,Tales -- Southern States
23824,Art -- Italy -- Bagni di Lucca
23825,Art -- Italy -- Barga
23826,Art -- Italy -- Coreglia
23827,Bagni di Lucca (Italy) -- Description and travel
23828,Barga (Italy) -- Description and travel
23829,Coreglia (Italy) -- Description and travel
23830,Hungary -- Description and travel
23831,"Adams, Abigail, 1744-1818"
23832,Meteors
23833,Afrikaners -- History
23834,"Kruger, Paul, 1825-1904"
23835,"United States. Army. New York Artillery Regiment, 2nd (1861-1865) -- History"
23836,"Great Britain -- History -- James I, 1603-1625 -- Sources"
23837,Lawyers -- Great Britain -- Diaries
23838,"Manningham, John, -1622"
23839,Middle Ages -- Historiography
23840,"Confederate States of America. Army. South Carolina Infantry Regiment, 1st"
23841,"Bookplates, French"
23842,"Watteau, Antoine, 1684-1721"
23843,Zines
23844,Submarines (Ships) -- Germany -- Juvenile fiction
23845,Apache Indians -- Kings and rulers -- Biography -- Juvenile literature
23846,"Geronimo, 1829-1909 -- Juvenile literature"
23847,Casuistry
23848,Artists -- Biography
23849,"Burke, William, 1792-1829"
23850,"Hare, William, 1792?-1870?"
23851,Great Britain -- Social life and customs -- 18th century -- Fiction
23852,"Millais, John Everett, 1829-1896"
23853,Stone age -- Europe
23854,"Stephen, Saint, -approximately 36 -- Fiction"
23855,"Moore, Thomas, 1779-1852 -- Fiction"
23856,Geysers
23857,China -- History -- 20th century -- Juvenile fiction
23858,United States. Navy -- Officers -- Juvenile fiction
23859,Fishes -- Juvenile fiction
23860,Frontier and pioneer life -- Wisconsin -- Juvenile fiction
23861,"Fort Dearborn Massacre, Chicago, Ill., 1812"
23862,Massacre survivors -- Illinois -- Chicago
23863,Interior decoration -- History
23864,Wallpaper
23865,Rustic woodwork
23866,Collie -- Juvenile fiction
23867,Armor
23868,"Alabama -- History -- Civil War, 1861-1865"
23869,"Reconstruction (U.S. history, 1865-1877) -- Alabama"
23870,"Franco-Prussian War, 1870-1871 -- Civilian relief"
23871,Trilobites
23872,"Drugs -- Handbooks, manuals, etc."
23873,"Materia medica -- Handbooks, manuals, etc."
23874,"Pharmacology -- Handbooks, manuals, etc."
23875,"Therapeutics -- Handbooks, manuals, etc."
23876,Mexico -- History -- To 1519 -- Fiction
23877,Camels -- Juvenile fiction
23878,"Hi Jolly, 1828?-1903 -- Juvenile fiction"
23879,"Byron, George Gordon Byron, Baron, 1788-1824 -- Relations with women"
23880,Trees -- Indiana
23881,Women labor union members -- Great Britain
23882,Working class women -- Great Britain
23883,Excavations (Archaeology) -- Palestine
23884,Palestine -- Antiquities
23885,Palestine -- Religion
23886,"Coleridge, Samuel Taylor, 1772-1834 -- Notebooks, sketchbooks, etc."
23887,Islamic philosophy
23888,Islamic philosophy -- Iran
23889,"Philosophy, Iranian"
23890,Industrial Workers of the World -- Juvenile fiction
23891,Minnesota -- Juvenile fiction
23892,"Air pilots, Military -- Juvenile fiction"
23893,Scouts (Reconnaissance) -- Juvenile fiction
23894,Embroidery -- England
23895,Samplers -- England
23896,Tapestry -- England
23897,Business intelligence -- Juvenile fiction
23898,Coon hunting -- Juvenile fiction
23899,Foot -- Surgery
23900,Games -- Great Britain
23901,Inquisition -- Spain -- History -- Sources
23902,"Mirbeau, Octave, 1848-1917"
23903,"Pintoricchio, approximately 1454-1513"
23904,Graining
23905,"Vámbéry, Ármin, 1832-1913 -- Travel -- Asia, Central"
23906,Great Britain -- Colonies -- History -- 19th century
23907,"Steiner, Edward Alfred, 1866-1956"
23908,"Mexico -- History -- Conquest, 1519-1540 -- Juvenile fiction"
23909,Mongolia -- Juvenile fiction
23910,Panama Canal (Panama) -- Juvenile fiction
23911,"Corneille, Pierre, 1606-1684 -- Juvenile literature"
23912,Law -- Philippines
23913,Mindanao Island (Philippines) -- History
23914,Muslims -- Philippines
23915,Sulu Archipelago (Philippines) -- History
23916,Rural schools -- Juvenile fiction
23917,Cornwall (England : County) -- Biography
23918,Cornwall (England : County) -- History
23919,"Medicine -- Formulae, receipts, prescriptions"
23920,Pharmacopoeias -- United States
23921,Architecture -- England -- History -- 19th century
23922,Country homes -- England
23923,Lepidoptera -- Great Britain
23924,"Arthur, King -- Homes and haunts -- England -- Cornwall (County)"
23925,"Cornwall (England : County) -- Antiquities, Celtic"
23926,Wyoming Valley (Pa.) -- Juvenile fiction
23927,"Fort Pillow, Battle of, Tenn., 1864"
23928,"Gatacre, William Forbes, Sir, 1843-1906"
23929,"Watts-Dunton, Theodore, 1832-1914"
23930,Folklore -- England -- Northumberland
23931,"Eyck, Hubert van, 1366-1426"
23932,"Eyck, Jan van, 1390-1440"
23933,Pennsylvania -- Biography
23934,New Zealand -- Politics and government
23935,Treaty of Waitangi (1840)
23936,Ambassadors -- Juvenile fiction
23937,"Great Britain -- History -- Stephen, 1135-1154 -- Fiction"
23938,Catholic Church -- New Jersey -- Paterson
23939,Paterson (N.J.) -- Church history
23940,"St. John's Church (Paterson, N.J.)"
23941,"Byron, George Gordon Byron, Baron, 1788-1824 -- Last years"
23942,"Thomas, à Becket, Saint, 1118?-1170"
23943,Leg -- Innervation
23944,Leg -- Muscles
23945,Sharp-tailed grouse
23946,Tympanuchus
23947,Ann Arbor (Mich.) -- Fiction
23948,"Authors, German -- 20th century -- Biography"
23949,"Hesse, Hermann, 1877-1962"
23950,England -- Social life and customs -- 20th century
23951,United States -- Social life and customs -- 20th century
23952,Railroads -- United States -- Design and construction -- Fiction
23953,Serfs -- Fiction
23954,Mothers -- Death -- Juvenile fiction
23955,Sharing -- Juvenile fiction
23956,"Puvis de Chavannes, Pierre, 1824-1898"
23957,"Dolci, Carlo, 1616-1686"
23958,Libraries -- Juvenile fiction
23959,Reasoning
23960,Olive oil
23961,French language -- Dialects -- Switzerland
23962,Catholic children -- Juvenile fiction
23963,"World War, 1914-1918 -- Participation, Jewish"
23964,"Bible. Corinthians, 2nd -- Criticism, interpretation, etc."
23965,Copperwork
23966,"Great Britain -- History -- Restoration, 1660-1688"
23967,"Cordero, Rafael, 1790-1868"
23968,Teachers -- Puerto Rico -- Biography
23969,"Economics -- Examinations, questions, etc."
23970,Northampton (Mass.) -- Social life and customs -- Fiction
23971,Smith College -- Fiction
23972,Birds -- England -- History -- 16th century
23973,Birds in literature
23974,Ornithology -- England -- History -- 16th century
23975,"Shakespeare, William, 1564-1616 -- Knowledge -- Ornithology"
23976,Adana (Turkey) -- History
23977,"Armenian massacres, 1909 -- Turkey -- Adana"
23978,Greece -- History -- 1821-
23979,Inn signs
23980,Taverns (Inns)
23981,West Country (England) -- Fiction
23982,English literature -- 19th century -- Periodicals
23983,Great Britain -- Periodicals
23984,Dakota Indians -- Wars -- 1862-1865 -- Juvenile fiction
23985,Mississippi River Valley -- Juvenile fiction
23986,Americans -- Middle East -- Juvenile fiction
23987,Puerto Rico -- Politics and government -- To 1898
23988,Slavery -- Puerto Rico
23989,"Chardin, Jean Baptiste Siméon, 1699-1779"
23990,"Lippi, Filippo, approximately 1406-1469"
23991,Decedents' estates -- Great Britain
23992,Executors and administrators -- Great Britain
23993,"Das, Chitta Ranjan, 1870-1925"
23994,Germany -- Social conditions -- 1918-1933 -- Fiction
23995,Clerks (Retail trade) -- Juvenile fiction
23996,Department stores -- Juvenile fiction
23997,Australia. Australian Army. Medical Corps
23998,"Medicine, Military -- History"
23999,"World War, 1914-1918 -- Campaigns -- Egypt"
24000,"Whitman, Marcus, 1802-1847"
24001,"Bernhard, Duke of Saxe-Weimar-Eisenach, 1792-1862 -- Travel -- Canada"
24002,"Bernhard, Duke of Saxe-Weimar-Eisenach, 1792-1862 -- Travel -- United States"
24003,"Authors, French -- Homes and haunts -- France -- Paris"
24004,Literary landmarks -- France -- Paris
24005,"Molière, 1622-1673 -- Homes and haunts -- France -- Paris"
24006,Spanish language -- Terms and phrases
24007,"Distilling, Illicit -- Juvenile fiction"
24008,Humanism
24009,Lumbering -- Northwestern States
24010,Trials (Witchcraft) -- Scotland -- Early works to 1800
24011,Trials (Witchcraft) -- Scotland -- History -- Sources
24012,Witchcraft -- Scotland -- Early works to 1800
24013,Witchcraft -- Scotland -- History -- Sources
24014,"Byzantine Empire -- History -- John V Palaeologus, 1341-1391 -- Fiction"
24015,"Zeno, Carlo, 1334-1418 -- Fiction"
24016,Fur -- Dressing and dyeing
24017,"Bonheur, Rosa, 1822-1899"
24018,"Longueville, Anne Geneviève de Bourbon-Condé, duchesse de, 1619-1679"
24019,Civil engineering -- England -- London
24020,"Boucher, François, 1703-1770"
24021,Julian Alps (Slovenia and Italy) -- Description and travel
24022,Julian Alps (Slovenia and Italy) -- Guidebooks
24023,Missions -- China -- Juvenile fiction
24024,Booksellers' catalogs -- England -- London
24025,"Scott, Greenwood & Co. -- Catalogs"
24026,Hand spinning -- India
24027,India -- Economic conditions
24028,Manufactures -- India
24029,Fairs -- England -- London
24030,Newspaper editors -- Juvenile fiction
24031,Poultry -- Juvenile fiction
24032,Locomotives -- History
24033,Yacht racing
24034,"Veronese, 1528-1588"
24035,"English language -- Middle English, 1100-1500 -- Glossaries, vocabularies, etc."
24036,Africa -- Juvenile literature
24037,Children -- India -- Juvenile literature
24038,Children -- Ireland -- Juvenile literature
24039,Ireland -- Social life and customs -- Juvenile literature
24040,Kings County (N.Y.) -- History
24041,Palestine -- History -- To 70 A.D. -- Fiction
